,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,C79,C80,C81,C82,C83,C84,C85,C86,C87,C88,C89,C90,C91,C92,C93,C94,C95,C96
PPP5C,13.6292938247669,17.3061948229264,15.7583388003239,8.87084951175738,0.0,0.0,3.69596566793176,1.97289628350198,11.1703428430156,2.63308122257412,1.73691080979421,3.71247431649203,15.2466006190874,11.9448870427768,4.2558092431844,9.69698364710511,2.25952069014873,1.96326543163889,0.0,1.52371007442353,15.9557844169749,12.7072166720628,2.88022751018704,9.89727198144109,11.6703576812316,12.7987246010574,12.0060730248414,9.09281691772498,2.50563916296974,10.6307231472348,8.25304214326768,7.02962564981665,11.1014548312787,40.7762693810493,4.05343390496043,17.3207362199142,3.13322093936186,33.852933229854,3.56803081254438,2.4794330660866,8.94862439581001,11.0243949651783,8.90827748334232,1.99129088197238,9.72355756329057,2.17593643842005,9.55669637156924,8.48484606173816,1.50166518672516,17.699144712335,17.5230515103713,54.2898323282056,5.42426778343331,24.5343525726454,0.0,3.23507050845793,6.5664493751745,12.456550089307,10.1411814297626,21.8798742170293,15.1694084523425,0.0,9.04187626437004,8.60574990771975,11.7360150898449,4.38150975100043,8.26392798071183,7.28821405230081,7.50173293415807,15.2398090556068,4.7011658247549,12.0990669871988,13.7510920468536,9.10943515886405,2.31772227380511,6.10934468439519,3.60832219737855,12.6943365326427,4.15040543632814,5.34211305135333,0.0,1.66320938243614,6.37229718919384,5.5465803618424,9.73518406137771,6.45379741896023,13.6204608662558,6.94088880202859,0.0,0.0,5.13420342689612,0.0,10.9041377658516,2.86498995003011,14.1849235255783,1.64923458856405
BRCA1,20.3685788793433,22.2503023469442,23.3772094803897,9.35804030538674,17.9881998395165,20.0129660044303,23.3936979600361,6.24374573648978,17.6757341692102,33.3322938357332,20.6134051888657,11.7490949115074,28.5124574394611,16.5386881709463,22.4477004017325,19.1803988917605,3.57542177802284,31.0663319478568,23.5329454478869,14.4665358646344,19.6374299583048,24.1291842604146,13.6728486848758,9.39675089670379,36.9338959299772,18.0021812665549,36.6393421722164,12.3328263276435,3.96487488262798,23.5505905794356,9.14161783064977,11.1235434795014,18.8214933360545,8.96160818329308,16.0351882622258,6.85199938222228,6.19743516334772,4.22907046454429,17.8789457001145,25.5021446060938,22.1252030129255,11.6298593826786,28.1925715108332,31.5098012460054,7.69318458185027,10.329479030805,18.482849300256,5.37050242993138,29.7025738430085,20.3685700351528,29.7087185636735,4.2953589599283,72.9576784146321,53.3811909581188,28.1980915420487,31.9944557263009,27.7083261686359,34.4942563081666,0.0,13.4642235757562,24.0037781360874,4.83891255725357,20.4395569699901,16.3410863748739,30.641890911613,13.8664323390774,19.6150193731825,20.7589117667215,15.4317759732993,21.1007813512861,20.4573428113872,20.3419123467947,21.7594617257879,20.5922768073851,23.8388724389457,3.62524076388245,8.56460873950745,11.2990906502931,22.9863241229861,21.1331405679798,0.0,7.8954909419077,16.1334394471264,15.3594023436291,13.2040857506514,6.38272752471983,20.3553782825636,29.6544456275507,18.5089653251656,32.3131446840392,39.2672763103688,4.03998249801866,11.8624662825125,10.2003853684915,12.4699712529649,7.82915061242344
LTF,12.5852477708487,10.7868285779701,19.6441217785766,7.37218350641575,14.5343064758985,9.00916694262474,12.2862357663905,0.0,15.9140469162461,13.1294469155762,8.66083358111891,9.25583571937269,25.3415949541178,7.44516343609855,33.0103291944856,8.05874824169002,3.75558195238048,6.52634362229287,0.0,12.6629025375038,11.7868175914424,25.3450178916199,19.1490708682932,9.87023916887111,14.5481024614694,18.9092843489761,19.9554672668603,12.9542590646616,0.0,63.6101221819611,2.7435000936815,15.5787230082586,13.1799202216685,11.2958043152353,0.0,23.9908713947834,7.81165762101084,5.92288936263466,19.768251711601,53.5743193255401,18.5920472127451,6.10793533154334,8.88394595077656,26.4780265332574,9.69699922381938,28.9332428892058,10.5895486518966,22.5644561713434,14.9756362888056,16.046183940455,0.0,0.0,0.0,10.1947253832296,23.695161077293,5.37705738620309,3.63806342825185,7.76407938666275,47.7581114165217,0.0,10.5055386415005,10.1654762975786,12.8816854687722,2.86074822691753,9.75330003758128,4.85504706574242,13.7355939759465,21.8049223902389,12.4687385877612,25.3303065984291,17.5812200384097,10.0550169369715,16.6224644148793,10.8149454718324,13.4831187562435,7.61582248536831,41.9821108403735,5.27485999434453,10.3476731722535,2.21980080230181,0.0,13.8222216042109,16.9463794145587,2.30476281929865,20.8041299271212,13.4086873029315,10.0616731554195,11.5365514606828,0.0,8.14592541194249,5.68908908099203,0.0,4.53098119196765,7.14291172260273,2.61966290367206,13.7060830711957
SLC38A5,26.6315631703011,19.0216164136518,3.46406681587837,7.80011543391821,12.3023815850804,3.17737352643475,3.24985321997139,6.9390507549778,16.8378069888633,18.5220930245648,42.7633153185657,0.0,17.0625600487151,5.25155441174399,9.9789926748509,11.3687107731133,0.0,10.3577658310455,26.1535798811718,5.35917758612641,12.471005060004,4.46936933174346,20.2606138459495,6.96211688261013,5.13085792674477,5.00172711946322,12.0650394308998,0.0,4.40640429780852,56.0854070974068,23.2220127511018,0.0,5.57798915609628,39.8383000554763,16.6328126179878,7.6150396721708,38.5704649418753,0.0,8.3662944712675,0.0,9.83562836478932,0.0,12.532841206759,7.00374804974739,0.0,0.0,5.60211922329408,5.96856286495363,5.28164153118729,11.3184094328371,8.80455695150624,4.77369116099655,28.6172692699968,3.5954989787889,0.0,25.601303496866,19.2462074984873,2.73825321002796,2.972371687124,8.55063013331173,20.007633457602,17.9259167230595,18.172568738042,21.1876392720556,4.12777929841631,10.2737343737957,4.84430058261458,20.5072259074007,15.8310112951336,20.1004880649343,14.4680310724099,10.6386788568306,6.59525470571679,6.86563130326942,4.07593461155712,0.0,15.8639426951265,11.1620978554964,3.64944095354264,9.39461286235754,0.0,5.84982313433819,24.6538367934087,2.43854700885934,12.2287465814765,19.8618268474764,15.9685821715495,9.76496941774187,0.0,0.0,0.0,4.48987591521206,9.58798062894201,22.6726054453616,13.8586302340499,17.402013394131
AGPS,19.5618692019499,3.72588841207264,25.4448533590383,12.7321635361505,22.5913869475933,24.8949173309437,14.322825109758,40.7759176242248,1.3742214072892,13.6051631207642,16.4535058521057,12.7882670245784,19.0980298814667,34.717150423081,12.2165659987958,18.093267828553,27.2415995760203,16.9070277930205,28.8161591675983,20.9947432775029,12.2138866197038,30.6405610548561,13.6419901145854,6.81857683708602,11.3064153630341,15.9204663015634,20.6785090843859,13.4236277290759,2.15777807141679,3.66193849927194,5.68580939263893,18.1610811743525,17.7547047787859,37.0660948155539,13.96276195443,21.1311080130776,13.4911593332654,15.3437300982734,24.581412229597,6.40563060150249,11.5594131285878,22.1523495756316,29.1518136963122,17.1483742050055,25.1208708695626,14.9907871843915,25.6042203954483,14.6137680492399,18.1046192196292,22.1701088024439,28.0248499965535,37.4021643435211,39.7052828361198,28.1709560099718,24.5537023533642,30.6453568270403,9.42470134182359,28.1588771606804,20.3776258789338,37.6845265580114,3.26585501601458,15.800699464127,14.4607933068273,19.268606850841,22.234716011013,22.6393148705468,49.816453984496,27.6160806610763,9.04436085093455,16.4050585768465,15.1818635889402,9.11692077952992,15.0716495239096,42.5858433553044,12.9736745089834,1.31529413587732,7.76843552253726,21.8639310928205,14.2967973527097,8.05080615488966,39.3343734680063,18.6199506402364,21.9504920622273,13.135489158128,22.7555834276659,8.33671269618889,41.704941701663,27.4954711048178,3.35767127467626,7.03422903186526,5.89522052628356,50.5690282108342,19.9543925264653,4.93447945767049,24.4312248791161,24.1445770808164
CD74,10.0721508698733,23.9801407928387,26.2024450984971,26.2224986195542,0.0,12.0169384438842,4.0970197314589,0.0,17.6892161990414,0.0,26.9553937953396,20.5765987752177,12.291657579961,6.6205211710868,12.5803004387096,7.16614400805224,40.0752677179897,13.0578115721786,0.0,6.75619938150484,11.7914449538762,0.0,6.38552952085751,0.0,32.3418086023139,0.0,3.80253362716958,28.7985438900846,0.0,0.0,0.0,36.3646243963976,7.03205039967665,0.0,20.9686274650136,3.20003865620745,0.0,106.653863116199,13.1840083258746,32.9817550505753,9.91965132066942,0.0,3.94997052480612,0.0,8.62293879890303,0.0,11.7707844233158,18.8110955872518,13.3169027048906,0.0,5.54985734977168,18.0542678896735,30.0643108379835,4.53276787087269,3.95074391862686,25.1027856523919,9.70531116820703,6.90411330719361,0.0,86.2367571736515,0.0,4.51976317376637,8.59116177542015,26.7107990069194,10.4076043365848,0.0,0.0,16.1581353628114,9.9789069313232,4.22337516188475,10.4225909412515,13.411952553806,8.31449509696834,0.0,17.9845494214089,0.0,35.9987935806621,3.51795389384127,4.60077135286437,8.88268907730131,0.0,3.68737281112335,19.7785377518615,9.2226705655415,0.0,60.8099129764042,0.0,9.23286445732158,17.2882107025887,10.8654978720225,3.79421503250207,0.0,6.04368000071815,3.17587375271082,3.49425513564549,0.0
GLRX2,65.8347002713403,0.0,32.1126193970803,56.2400932671886,9.50380286422492,19.6366086760725,10.0422716127522,0.0,8.67166503121597,14.308637682949,37.754744900192,10.0871270978126,22.5962111631615,64.9106679252975,15.4178893752315,35.1301039594124,0.0,21.3374760306989,0.0,8.28011502336852,9.63406741933332,110.485287129289,7.82583756520798,0.0,15.8547064803337,0.0,0.0,0.0,0.0,0.0,26.9091106186266,12.7334173626009,0.0,0.0,14.6847266795564,0.0,0.0,0.0,6.46310739177593,0.0,24.3142184796085,19.9695160531675,38.727347655066,0.0,52.8395633866575,0.0,11.5406243583795,9.2216363895011,32.6412765299242,61.2056713325361,95.2234184847661,0.0,0.0,0.0,9.68373259192295,0.0,59.4721146258106,33.8455685451955,0.0,0.0,13.7388830209246,44.3138597237017,42.1158723524831,28.0591171356091,6.37756201071712,31.7465510211055,0.0,15.8421872194585,0.0,10.3519834606937,12.7734909764992,24.6556910688904,6.79326466223946,0.0,25.1898406940574,16.5996397718036,39.216545637098,8.62291393224835,0.0,0.0,29.2010921810666,0.0,6.92564216451414,150.70558419648,0.0,131.51661657171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5688714836509,0.0,0.0
CD44,51.0207471328255,28.8496091757696,13.8259562483204,21.7925468292964,14.730563691711,10.1453533539696,7.78258575616892,9.69341991216895,32.4818826082268,18.4815753705387,12.1913626392934,3.90867398828436,22.3760233642165,22.0082791878069,29.8714899548957,18.1501461840615,20.6174241993516,15.1581582481185,31.3156417350175,13.9033809684423,16.1768416536026,23.1898807267612,19.2054784674255,22.2300385139084,24.5742432748774,23.9557712926623,10.8347821040242,23.7054654210676,5.27611818178485,31.3391223749217,20.8540924889704,13.1575691788952,17.8105188207779,36.5710603333169,21.8124479966743,16.2098806107022,37.3864882555674,15.0071658286424,16.6959858842934,38.28686450205,20.4133542540096,27.0830480468507,11.2548827044689,26.5560231063953,13.6499140577246,15.272879903358,19.3781966331863,22.6309245032591,20.0263335496435,22.5873001210143,38.6553055222041,78.1172764372921,7.6145781611327,18.6556953078614,12.5078737564959,14.7595065799771,12.2906277257915,26.2297266820377,18.9815650028688,47.7787820395333,20.4075076074457,7.15468128928713,19.9460972471788,18.1211062738174,17.2987485423439,14.3517643648659,38.6696281965098,16.3698925708076,18.9556565592123,16.0452140981697,18.9735303721222,20.1692721908881,17.5488730163052,14.6146400457782,10.5742477826526,28.9449719457326,26.5931229102714,13.3652165035187,5.82633230089297,13.1236865967248,56.5758457937838,30.3525376151969,10.7345043313559,13.6259906244267,24.4039916366942,24.914532951419,33.9917875239666,16.5641340143151,25.9984984255695,5.73327785365413,15.6160036417744,23.2962816950975,14.350509935085,17.0929396924263,16.5939768597423,10.4183675694604
TBPL1,2.12143470064673,42.4266225831149,13.7971464565745,18.640402868673,24.4997815452037,35.4347455232243,10.3551584242629,8.29133252544579,13.4127718303825,11.0658386684763,4.86638357068361,10.4014114705764,9.70843365116979,35.5582030113699,9.9364151113444,11.3202036721762,6.33060391020437,24.7525731568665,62.5007757350805,6.40357377377796,24.8355895568843,17.8011991442928,12.1045004928023,5.54592918571087,4.08717279578359,5.97646338287122,12.0135612908394,20.0166739671825,3.51008272502548,0.0,6.9368792803326,3.28253803413745,17.7734062096213,0.0,20.8206052316116,18.1981162397858,17.5569808382261,7.48794734762138,9.99671740652939,10.4201139195308,6.2679439978193,23.1656689995615,4.99174683507945,11.1581840332153,16.3457653119908,18.2892661069344,14.8752441372643,4.75447734469614,16.8291399930032,2.25402339072277,7.01359230072357,0.0,110.181313972457,5.72825278859244,34.9490694416969,18.1276941609085,18.3975257548548,8.7250235245503,28.4130183420101,13.6226351875822,8.85434066490424,31.4150000789826,14.4760251864459,4.82222572721522,11.5084682205697,24.551758152262,3.85890504834589,12.2518363949652,8.4071812315494,5.33725997834533,9.87860574229357,14.8306012363181,8.75615280437494,3.6460467091782,1.62341749660551,0.0,7.58220273604738,11.1144723139419,11.6283833995,22.4508688407441,0.0,2.32994543175566,5.35606817128629,15.5401114404626,5.84475357547688,4.52047588613219,21.2005982789574,11.6679660377503,8.19294446473148,4.57706492353241,16.782191832587,7.15315019792071,5.72824284251437,24.0809256486555,39.7425581135373,2.3103685176967
BAK1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.1848941008585,16.8055337704799,0.0,5.92367906874259,4.42321855047419,4.76485972168634,4.52708822297147,5.15755029874284,0.0,0.0,0.0,0.0,0.0,32.4413173555484,0.0,6.31689357296498,23.2767447083561,4.53818550124895,0.0,4.1453238583196,0.0,0.0,5.26747056865521,14.9554332314815,15.1831250944194,0.0,0.0,0.0,0.0,17.0577607073527,15.1818743253471,0.0,3.56963944450853,0.0,5.68567185849127,6.35466651710806,0.0,6.94391289276994,3.38862365314985,37.9079293353226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06817768724276,0.0,8.24420105272386,0.0,3.74523194029003,0.0,0.0,4.65167296520718,9.57590104560973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1914537043272,0.0,0.0,0.0,0.0,8.13418550786968,0.0,4.43817258391018,10.2977748599548,4.82955762783301,22.1499701869439,6.2212548459587,0.0,10.9229481586678,0.0,21.7485048850436,0.0,0.0,0.0
ZCCHC8,26.9473824529652,15.063018732126,22.8596517957077,8.00700144170078,21.6491712768578,6.98924667640788,15.7270954706945,10.6846475292288,16.0498035271969,18.3343142428054,18.8132340737311,18.6695873850024,13.9406041908632,19.6380737586906,9.87782467590048,18.7557561280455,31.466376362525,21.2649791261667,11.5059699301867,15.3251098640535,4.11485759898531,1.9662481913216,7.79924824423895,21.4403288215234,22.5726257320841,19.8040764925173,22.5584765641643,16.0797130637491,9.69273720484623,18.0943669807022,5.1081301612737,21.7545495230407,11.0428779182998,14.0211255083456,16.7255238551019,6.70030014118667,10.9084096612559,11.0278435436692,19.3234443818781,3.83654493939178,23.3661931372016,36.9602386661376,15.1626224968007,27.7309734814965,13.5411515903861,10.1007904332357,18.0736498747133,19.6935099791132,15.1033876797685,6.22425683135251,5.81019699748127,8.40052447182822,4.19661401613939,28.4723796816589,34.467252950756,21.2745597449845,30.4817401179462,13.2512968254685,11.7689499746867,16.9278860256477,12.7141888192872,4.73178187591148,21.9857409047432,18.6425217093449,12.7117867960217,18.079250230783,27.7055340861458,16.9161013793922,12.7685677466997,7.36915087431009,9.09292239065784,28.0821943871009,16.4418745655671,13.0886443324275,10.7589663727249,0.0,11.1666577778585,8.5936164386162,35.3216606450508,9.29936936282136,20.7870554270087,12.8678156845865,19.7203182194298,8.5824881136005,24.7475305106329,11.2345518364742,37.4677123113253,13.9619584106918,7.54132821090566,13.9030102831257,25.1572591633324,13.8268888059654,24.2542072453196,0.0,14.6326720980648,5.10387854479336
SH3YL1,22.9787574525224,8.20629842734243,13.6992750728431,19.6298829791522,16.5859022668538,13.7078126306591,18.6940056604964,21.2049684468507,12.1069336772588,21.6417343978468,19.7667139555819,19.9510996597399,16.6501593586502,20.7682161662467,24.2163741181144,22.4798054400378,4.28570261131032,18.6189306071728,14.1039591996897,8.67020373830734,17.9341206666748,8.03405664917969,18.2100546300137,22.5269533812068,11.9900773996147,17.9820265629426,15.1815261052137,13.9615547127855,1.58417437092731,21.5078619819307,12.523039746922,29.6295730479509,26.0699176124869,35.8063001394272,17.0850514614812,17.3389644913503,20.8000689131242,5.63244763168594,18.7988725972166,36.0549318683942,28.9957671743276,27.8804134560479,14.6437241345969,13.8487904786631,11.0657829924481,15.1329412007952,13.4270228764308,24.6766529699171,10.4436005449191,17.2939010944456,28.4884392682592,0.0,13.7178347633697,34.9012976554576,18.0265739534731,33.7483192894648,12.4547871399973,29.5334036320257,9.61754586377444,33.815004290752,23.1776740833519,20.6229122368432,16.3333387627633,19.5873496600929,17.8080495518242,11.0807263169949,27.8656838887451,14.7453658382994,12.3315992148479,32.5190430736147,14.8614104598947,20.0800894661371,13.4362439351755,8.22768892411507,10.9902383771542,0.965648547405858,17.1100401195444,15.0485873685498,10.4962694044032,21.9538597574358,5.09613328390581,9.46398166373047,23.3672965498802,10.5203701139934,26.3786057024881,28.5626056303701,18.1797266442065,21.9416632572861,43.1392342296572,5.16431485662334,1.08202245082728,14.5276540360906,16.3734198532667,14.4909729026512,34.8768286893268,13.5553345713173
MAP4,20.7459930562944,5.10960103623091,13.9578038535794,17.4606077270002,14.0448690792129,16.2166612706333,10.4757364585145,10.2518519385428,5.27681523983449,27.3648027640578,14.7691468456182,21.0450561735533,18.3334313151422,10.5800739855151,12.7326817797661,20.6136340789746,12.8086380660589,20.4036133977552,36.8833209948386,25.1927611281168,12.5623906622305,22.8107422508698,17.6878697669366,5.61050736133248,18.6064418250935,18.1381644165557,13.7739102035358,11.0453198650106,2.36730333285196,11.0481833856606,13.2555687120197,4.42768096206079,27.7197280828852,35.314601498685,21.7013196322455,11.5914938354545,18.5014777914035,20.200370305649,20.788083421731,9.37017627705564,27.4773611366626,13.0196754432165,7.5748079608408,13.1694648130765,23.8854769968677,18.5022308598359,17.0549158606769,10.4213192604902,8.51255133755703,18.2421583872348,29.5635846243609,6.41156271171791,8.96839135323531,16.4190362922169,15.9943922974805,14.5181988778989,29.985599010492,18.3887913823399,47.9064442967908,41.3437815962015,17.9148856094971,20.2241480861082,14.6445876158403,21.1396333207982,25.5025657758409,13.108757039281,14.3140766863926,21.3460830201557,19.8451785839819,30.5966473616406,14.4352500916912,15.0032924372228,14.7635193673443,19.67201163627,10.401366160912,17.3161470094943,19.6023678980054,14.991855983391,13.7244183781893,15.77242522816,7.61538220100493,15.7138392968169,28.2962745814148,9.8256652214027,23.6512453457763,17.5302681447856,22.8772941931695,19.6730512160288,16.5766902862003,10.8041766076262,21.0198954193034,6.03036937819087,8.37047455630482,34.511884056762,6.70088838700778,24.9308909015296
LTBP1,26.2543826194651,18.7522148876951,9.48612648310533,8.54404785147979,18.5291088998376,6.96082812667982,0.0,15.2017190506104,18.4437050766264,17.7525504776989,20.0750772105401,26.8178020877172,17.3549014377727,21.5715712328493,19.1287853853159,34.2457399014902,45.7018812371344,20.8003271253006,0.0,19.078496711642,29.0283955275123,36.7172503021249,13.8706003509417,22.8783767227156,18.2656862009412,23.2847492958065,16.5196712633483,18.7667956909598,0.0,22.5259932230763,19.0776011426366,36.1101577929182,29.0224396901923,6.54567893666319,24.7260021270386,25.023961722549,12.0711729354375,18.8770379556695,25.2016213729257,59.7022718430389,15.0831756470924,7.07883786411913,22.308252143918,28.7689773553889,11.2384106163353,16.7662003752841,25.5684115185137,32.6890589983952,23.1415026401264,18.5968462805601,62.68786885571,28.7593886645711,7.83665703709696,15.7536721526633,54.923372408385,21.8112346888295,21.0818056757888,25.4950092162489,4.88379040201217,2.3415356361791,13.3930208409054,29.4533891634714,23.6381008216591,31.4971151145663,20.3465895667332,16.8803805879722,7.95948527982601,21.0591498138319,17.340886707236,18.3479690482208,27.1678506401513,21.8500086631796,22.8768679395187,21.3079068937326,22.323374990845,5.88427672631268,43.4423973108459,19.8683514222783,9.99376175980363,15.4359296068372,28.4659848666436,24.029052457259,14.7301009770018,2.67112230687989,10.7160461242836,3.10801991952792,24.7797359854049,10.6962988791966,24.4096608473719,11.0142455347086,42.8571834152887,41.8038139858427,19.6920559990653,31.7336044014898,10.6262734975122,33.3580142139646
POLQ,17.0583661540833,8.12263492387218,13.313072105364,19.9848915011155,31.520272137774,23.0657036911547,19.4285905903736,41.483712364546,16.7769042827334,0.0,26.0869221411433,22.3032818724402,17.6947564225566,19.0614664866269,14.9143476690405,19.4187255503305,52.600920543038,23.5892607352152,2.79203376710169,21.7405871161445,15.9761535034647,24.8107053690465,14.059033932305,10.4054021365734,17.5278840152796,16.0188292480256,18.0320998898629,29.2642224721371,1.88162838844717,12.7731531398009,16.1139769864095,12.3175493700138,23.8192005027345,3.40236034941876,28.4102595100439,8.67142389903364,11.7645779845507,12.0420531972332,16.9697822911087,11.1716923490459,25.2001354827219,57.9519604696123,28.0968967202805,7.47687358289522,14.6039559232485,29.4126420998434,18.3403847848566,29.3100883413962,12.4045532004278,50.748617272956,54.5161306647359,0.0,0.0,21.4949638948959,33.4552357364572,23.0793027481322,23.0119122677658,36.2480638230446,58.3862338082259,5.47695149283723,22.7831604819332,16.8404452551057,20.3701929415494,23.2651871228657,25.5584189899707,29.6129463820009,16.5489553520127,19.703299019435,15.773750190449,32.9027882824622,15.8866896815162,15.9002977935759,25.3468267551835,1.95451376250521,9.57280940631346,12.616609186133,24.3872678214528,20.2574264218979,24.9342229574811,19.0555729936319,2.01767120974498,23.7309899555019,18.1842313045078,6.24786874057109,19.8433529102742,27.8675315837799,42.0500334566346,11.467086693377,8.78388237399615,1.2267994760468,3.85556829685742,11.5036352704221,25.589198300913,6.45445661401995,50.8941977799464,3.71551498744904
FOXC1,0.0,19.4479796954657,21.2502764120262,2.65831748613922,31.4453385650233,29.2373397901125,3.32269761206448,35.4729364881316,17.2152208999738,23.6715745671813,12.4919545658047,10.0126169893469,2.49214453225902,8.05389941750141,7.65200138757989,5.81176834478816,4.06264812831378,14.1199089984095,13.3699018903494,0.0,0.0,0.0,18.1254052420877,10.6772556673957,5.2458644212821,2.55691959469248,3.08386833135709,2.33557217896152,4.50517240229328,15.2913448184066,0.0,12.6393600259948,5.70301795022171,0.0,9.71750379864685,2.59524276142754,5.63357274858771,19.2214807359471,8.55382221285475,4.45805349299676,10.056090742808,6.60733605528899,19.2206410865757,7.16073476100001,13.9864682301107,3.91236253662942,15.2738370265257,3.05117312021445,18.9000972673587,11.5721078612858,0.0,0.0,0.0,0.0,16.0203370312123,17.4500988684701,7.87104196626877,2.79963025599904,0.0,39.3403036418772,9.09159910554304,3.66554405126646,6.9674628356948,12.3786018540181,6.3304531726349,28.8860460736486,4.95288398843987,10.4834443189386,13.4882151763173,20.5510339003175,12.6791376300095,5.43857067388158,4.49539011525678,4.67968144868797,10.4182383665246,24.7155359872842,6.48781110323361,11.4122926112996,18.6562098669386,19.2103800455951,4.83089897391818,17.9428349933012,0.0,89.7554245970987,0.0,11.604013240051,0.0,4.99192399933977,14.020800529048,2.93731917341821,3.07712192141787,4.59051500857392,14.7043380965002,0.0,5.66770675083813,0.0
SEC61A1,25.034916760091,0.0,5.92070010599778,33.3294266039469,7.88510107768459,24.4381085833472,0.0,20.7551041210737,4.79646279563532,11.8715693102943,33.9346592042549,11.1587635512528,16.6645253287612,13.4637466949587,19.1878374159923,14.5733462986832,0.0,14.7527045794538,16.7629023275,22.8994452104656,29.3083221960515,11.4584086635841,19.4787879443999,17.8492253566939,17.539079172198,8.54883230041531,20.6212766768711,5.85658273872873,11.2969811697275,6.39065571184418,2.48065678046952,17.6077380817741,16.6840897709169,10.2136003676399,4.06120075723734,10.8462029820785,9.41767366870571,0.0,17.8743378793207,0.0,10.0864923797141,19.3296582362627,8.03281210409794,0.0,8.76797013062825,3.27015867975455,9.57500811679899,17.8523184351147,27.0817659436054,7.25443295668643,22.5728070704786,4.07953934857146,0.0,6.1453408136507,0.0,12.1547598037069,6.57903145828639,2.34007842985996,5.08030655827794,14.6145324058392,9.49904675547211,0.0,7.76502990360876,5.17334371714658,7.05510159840029,0.0,8.27976263087713,4.38130747244551,11.2741606945331,2.86293943271047,1.76631517761044,9.09168765836026,9.39370959788063,1.95576212130604,3.48324495013632,20.658546792863,2.71142712276934,9.53899527186766,9.35630571908888,6.02139280862835,96.910075562799,17.4971609994288,9.57676088109843,6.25185928905346,20.9010810210971,36.3721705187675,22.7442654306294,14.6037955450134,2.92983089615939,2.45516607937831,2.57202057983534,0.0,14.3391036678738,2.15285970377502,45.0049943977027,0.0
SLC2A3,10.4139400453569,19.8351078511183,4.51526682868511,5.08356281080495,10.0222762791266,6.21236109844573,14.8261691467375,2.26119091820757,10.9736900882119,15.0892355497246,5.97216434794805,17.0198773827681,11.1201682148957,18.8242517856912,4.87770051106326,14.8186410272046,5.17939813338526,15.7510691303089,0.0,3.49273239660845,8.12771786180483,8.73845518637031,8.25277073973467,6.80612205718389,15.047684158271,6.51954299643623,25.5551992037349,5.95515919766387,71.7945561430565,4.87366615985259,22.7016948813742,21.4849282727957,16.3590222644207,7.7891347502524,4.64575254669843,13.2345160985414,1.79553552613698,8.16837510086359,9.54197686530582,22.7339737145709,3.84609958658201,27.3766210090793,18.3780411363605,11.4113673776936,35.6622011829287,4.987801694693,9.73617213283647,1.94494328137067,13.7687995493981,20.2854785719066,8.60727998133124,0.0,0.0,0.0,6.12721316946318,11.1234109689257,17.560640957704,12.4921965733667,1.93718135283581,0.0,14.4883983148084,32.7119602587774,10.3631441062166,5.91797258632184,17.486262327485,3.34784622312194,9.47151609284703,8.35322341211096,8.59794329959763,15.2834202968156,8.08220398366899,6.93353741375518,11.4621864539686,7.45755372931846,0.0,24.507310349896,14.4745920392163,9.09333105860578,14.270682890911,1.53068582681861,0.0,11.4375012475565,1.46069315988048,6.35708893882862,9.56379713162136,1.84921886590519,8.67265909463112,17.5013175706679,0.0,0.0,0.0,0.0,6.24876672261296,4.92546616104786,3.61282946968509,0.0
